N1_contact TotalCurrent(n36_TLPn36_des) X,N1_contact TotalCurrent(n36_TLPn36_des) Y,N1_contact TotalCurrent(n37_TLPn37_des) X,N1_contact TotalCurrent(n37_TLPn37_des) Y,N1_contact TotalCurrent(n38_TLPn38_des) X,N1_contact TotalCurrent(n38_TLPn38_des) Y,N1_contact TotalCurrent(n39_TLPn39_des) X,N1_contact TotalCurrent(n39_TLPn39_des) Y,N1_contact TotalCurrent(n40_TLPn40_des) X,N1_contact TotalCurrent(n40_TLPn40_des) Y,N1_contact TotalCurrent(n41_TLPn41_des) X,N1_contact TotalCurrent(n41_TLPn41_des) Y,N1_contact TotalCurrent(n42_TLPn42_des) X,N1_contact TotalCurrent(n42_TLPn42_des) Y,N1_contact TotalCurrent(n43_TLPn43_des) X,N1_contact TotalCurrent(n43_TLPn43_des) Y,N1_contact TotalCurrent(n44_TLPn44_des) X,N1_contact TotalCurrent(n44_TLPn44_des) Y,N1_contact TotalCurrent(n45_TLPn45_des) X,N1_contact TotalCurrent(n45_TLPn45_des) Y,N1_contact TotalCurrent(n46_TLPn46_des) X,N1_contact TotalCurrent(n46_TLPn46_des) Y,N1_contact TotalCurrent(n295_TLPn295_des) X,N1_contact TotalCurrent(n295_TLPn295_des) Y,N1_contact TotalCurrent(n308_TLPn308_des) X,N1_contact TotalCurrent(n308_TLPn308_des) Y,N1_contact TotalCurrent(n321_TLPn321_des) X,N1_contact TotalCurrent(n321_TLPn321_des) Y,N1_contact TotalCurrent(n334_TLPn334_des) X,N1_contact TotalCurrent(n334_TLPn334_des) Y,N1_contact TotalCurrent(n347_TLPn347_des) X,N1_contact TotalCurrent(n347_TLPn347_des) Y,N1_contact TotalCurrent(n360_TLPn360_des) X,N1_contact TotalCurrent(n360_TLPn360_des) Y,N1_contact TotalCurrent(n373_TLPn373_des) X,N1_contact TotalCurrent(n373_TLPn373_des) Y,N1_contact TotalCurrent(n386_TLPn386_des) X,N1_contact TotalCurrent(n386_TLPn386_des) Y,N1_contact TotalCurrent(n399_TLPn399_des) X,N1_contact TotalCurrent(n399_TLPn399_des) Y,N1_contact TotalCurrent(n412_TLPn412_des) X,N1_contact TotalCurrent(n412_TLPn412_des) Y,N1_contact TotalCurrent(n425_TLPn425_des) X,N1_contact TotalCurrent(n425_TLPn425_des) Y,N1_contact TotalCurrent(n438_TLPn438_des) X,N1_contact TotalCurrent(n438_TLPn438_des) Y,N1_contact TotalCurrent(n451_TLPn451_des) X,N1_contact TotalCurrent(n451_TLPn451_des) Y,N1_contact TotalCurrent(n464_TLPn464_des) X,N1_contact TotalCurrent(n464_TLPn464_des) Y,N1_contact TotalCurrent(n477_TLPn477_des) X,N1_contact TotalCurrent(n477_TLPn477_des) Y,N1_contact TotalCurrent(n490_TLPn490_des) X,N1_contact TotalCurrent(n490_TLPn490_des) Y,N1_contact TotalCurrent(n503_TLPn503_des) X,N1_contact TotalCurrent(n503_TLPn503_des) Y,N1_contact TotalCurrent(n516_TLPn516_des) X,N1_contact TotalCurrent(n516_TLPn516_des) Y,N1_contact TotalCurrent(n529_TLPn529_des) X,N1_contact TotalCurrent(n529_TLPn529_des) Y,N1_contact TotalCurrent(n542_TLPn542_des) X,N1_contact TotalCurrent(n542_TLPn542_des) Y,N1_contact TotalCurrent(n555_TLPn555_des) X,N1_contact TotalCurrent(n555_TLPn555_des) Y,N1_contact TotalCurrent(n568_TLPn568_des) X,N1_contact TotalCurrent(n568_TLPn568_des) Y,N1_contact TotalCurrent(n581_TLPn581_des) X,N1_contact TotalCurrent(n581_TLPn581_des) Y,N1_contact TotalCurrent(n594_TLPn594_des) X,N1_contact TotalCurrent(n594_TLPn594_des) Y,N1_contact Temperature(n36_TLPn36_des) X,N1_contact Temperature(n36_TLPn36_des) Y,N1_contact Temperature(n37_TLPn37_des) X,N1_contact Temperature(n37_TLPn37_des) Y,N1_contact Temperature(n38_TLPn38_des) X,N1_contact Temperature(n38_TLPn38_des) Y,N1_contact Temperature(n39_TLPn39_des) X,N1_contact Temperature(n39_TLPn39_des) Y,N1_contact Temperature(n40_TLPn40_des) X,N1_contact Temperature(n40_TLPn40_des) Y,N1_contact Temperature(n41_TLPn41_des) X,N1_contact Temperature(n41_TLPn41_des) Y,N1_contact Temperature(n42_TLPn42_des) X,N1_contact Temperature(n42_TLPn42_des) Y,N1_contact Temperature(n43_TLPn43_des) X,N1_contact Temperature(n43_TLPn43_des) Y,N1_contact Temperature(n44_TLPn44_des) X,N1_contact Temperature(n44_TLPn44_des) Y,N1_contact Temperature(n45_TLPn45_des) X,N1_contact Temperature(n45_TLPn45_des) Y,N1_contact Temperature(n46_TLPn46_des) X,N1_contact Temperature(n46_TLPn46_des) Y,N1_contact Temperature(n295_TLPn295_des) X,N1_contact Temperature(n295_TLPn295_des) Y,N1_contact Temperature(n308_TLPn308_des) X,N1_contact Temperature(n308_TLPn308_des) Y,N1_contact Temperature(n321_TLPn321_des) X,N1_contact Temperature(n321_TLPn321_des) Y,N1_contact Temperature(n334_TLPn334_des) X,N1_contact Temperature(n334_TLPn334_des) Y,N1_contact Temperature(n347_TLPn347_des) X,N1_contact Temperature(n347_TLPn347_des) Y,N1_contact Temperature(n360_TLPn360_des) X,N1_contact Temperature(n360_TLPn360_des) Y,N1_contact Temperature(n373_TLPn373_des) X,N1_contact Temperature(n373_TLPn373_des) Y,N1_contact Temperature(n386_TLPn386_des) X,N1_contact Temperature(n386_TLPn386_des) Y,N1_contact Temperature(n399_TLPn399_des) X,N1_contact Temperature(n399_TLPn399_des) Y,N1_contact Temperature(n412_TLPn412_des) X,N1_contact Temperature(n412_TLPn412_des) Y,N1_contact Temperature(n425_TLPn425_des) X,N1_contact Temperature(n425_TLPn425_des) Y,N1_contact Temperature(n438_TLPn438_des) X,N1_contact Temperature(n438_TLPn438_des) Y,N1_contact Temperature(n451_TLPn451_des) X,N1_contact Temperature(n451_TLPn451_des) Y,N1_contact Temperature(n464_TLPn464_des) X,N1_contact Temperature(n464_TLPn464_des) Y,N1_contact Temperature(n477_TLPn477_des) X,N1_contact Temperature(n477_TLPn477_des) Y,N1_contact Temperature(n490_TLPn490_des) X,N1_contact Temperature(n490_TLPn490_des) Y,N1_contact Temperature(n503_TLPn503_des) X,N1_contact Temperature(n503_TLPn503_des) Y,N1_contact Temperature(n516_TLPn516_des) X,N1_contact Temperature(n516_TLPn516_des) Y,N1_contact Temperature(n529_TLPn529_des) X,N1_contact Temperature(n529_TLPn529_des) Y,N1_contact Temperature(n542_TLPn542_des) X,N1_contact Temperature(n542_TLPn542_des) Y,N1_contact Temperature(n555_TLPn555_des) X,N1_contact Temperature(n555_TLPn555_des) Y,N1_contact Temperature(n568_TLPn568_des) X,N1_contact Temperature(n568_TLPn568_des) Y,N1_contact Temperature(n581_TLPn581_des) X,N1_contact Temperature(n581_TLPn581_des) Y,N1_contact Temperature(n594_TLPn594_des) X,N1_contact Temperature(n594_TLPn594_des) Y
-0.0047580568,-1.6495793e-17,-0.0043586272,9.9999979e-11,-0.00076375505,9.9999996e-10,0.035182414,1e-08,0.051154337,1.4e-08,0.067121567,1.8e-08,0.075102904,2e-08,0.091059896,2.4e-08,0.10700765,2.8e-08,0.11497736,3e-08,0.13090686,3.4e-08,-0.0047540625,1.0000051e-12,-0.0047181138,1.000001e-11,0.0032305477,2e-09,0.00722483,3e-09,0.01121907,4e-09,0.015213247,5e-09,0.019207339,6e-09,0.023201324,7e-09,0.027195179,8e-09,0.031188884,9e-09,0.039175748,1.1e-08,0.043168863,1.2e-08,0.047161734,1.3e-08,0.055146648,1.5e-08,0.05913864,1.6e-08,0.063130289,1.7e-08,0.071112448,1.9e-08,0.079092906,2.1e-08,0.083082426,2.2e-08,0.087071433,2.3e-08,0.095047783,2.5e-08,0.099035061,2.6e-08,0.10302169,2.7e-08,0.11099288,2.9e-08,-0.0047580568,300,-0.0043586272,300,-0.00076375505,300,0.035182414,300,0.051154337,300,0.067121567,300,0.075102904,300,0.091059896,300,0.10700765,300,0.11497736,300,0.13090686,300,-0.0047540625,300,-0.0047181138,300,0.0032305477,300,0.00722483,300,0.01121907,300,0.015213247,300,0.019207339,300,0.023201324,300,0.027195179,300,0.031188884,300,0.039175748,300,0.043168863,300,0.047161734,300,0.055146648,300,0.05913864,300,0.063130289,300,0.071112448,300,0.079092906,300,0.083082426,300,0.087071433,300,0.095047783,300,0.099035061,300,0.10302169,300,0.11099288,300
-0.0047556503,1.0450295e-17,-0.0033020171,2.1999997e-10,0.0097806452,2.2e-09,0.14041799,2.2e-08,0.19813753,3.08e-08,0.25525795,3.96e-08,0.10621837,2.6e-08,0.12837494,3.12e-08,0.15050789,3.64e-08,0.1615636,3.9e-08,0.18364892,4.42e-08,-0.004741114,2.2000132e-12,-0.0046102871,2.1999999e-11,0.024316164,4.4e-09,0.038849786,6.6e-09,0.053380341,8.8e-09,0.067906563,1.1e-08,0.082427072,1.32e-08,0.096940345,1.54e-08,0.11144466,1.76e-08,0.125938,1.98e-08,0.1548818,2.42e-08,0.16932597,2.64e-08,0.18374628,2.86e-08,0.21249329,3.3e-08,0.22680559,3.52e-08,0.24106455,3.74e-08,0.26937076,4.18e-08,0.11175943,2.73e-08,0.11729926,2.86e-08,0.12283779,2.99e-08,0.13391061,3.25e-08,0.13944473,3.38e-08,0.14497718,3.51e-08,0.15603673,3.77e-08,-0.0047556503,300,-0.0033020171,300,0.0097806452,300,0.14041799,300,0.19813753,300,0.25525795,300,0.10621837,300,0.12837494,300,0.15050789,300,0.1615636,300,0.18364892,300,-0.004741114,300,-0.0046102871,300,0.024316164,300,0.038849786,300,0.053380341,300,0.067906563,300,0.082427072,300,0.096940345,300,0.11144466,300,0.125938,300,0.1548818,300,0.16932597,300,0.18374628,300,0.21249329,300,0.22680559,300,0.24106455,300,0.26937076,300,0.11175943,300,0.11729926,300,0.12283779,300,0.13391061,300,0.13944473,300,0.14497718,300,0.15603673,300
-0.0047539479,8.7862792e-18,-0.0012077255,3.6399999e-10,0.030706389,3.64e-09,0.34223705,3.64e-08,0.44808817,5.096e-08,0.51034183,6.552e-08,0.15381832,3.32e-08,0.18540951,3.984e-08,0.21691514,4.648e-08,0.23262554,4.98e-08,0.26393221,5.644e-08,-0.0047184857,3.6399742e-12,-0.0043993263,3.6400052e-11,0.066151141,7.28e-09,0.10155968,1.092e-08,0.13690476,1.456e-08,0.1721457,1.82e-08,0.20721673,2.184e-08,0.24200764,2.548e-08,0.27633344,2.912e-08,0.30989377,3.276e-08,0.3727694,4.004e-08,0.40085864,4.368e-08,0.42602329,4.732e-08,0.46719172,5.46e-08,0.48367027,5.824e-08,0.49792593,6.188e-08,0.52124663,6.916e-08,0.16172268,3.486e-08,0.16962291,3.652e-08,0.17751865,3.818e-08,0.19329508,4.15e-08,0.20117488,4.316e-08,0.20904842,4.482e-08,0.2247744,4.814e-08,-0.0047539479,300,-0.0012077255,300,0.030706389,300,0.34223705,300,0.44808817,300,0.51034183,300,0.15381832,300,0.18540951,300,0.21691514,300,0.23262554,300,0.26393221,300,-0.0047184857,300,-0.0043993263,300,0.066151141,300,0.10155968,300,0.13690476,300,0.1721457,300,0.20721673,300,0.24200764,300,0.27633344,300,0.30989377,300,0.3727694,300,0.40085864,300,0.42602329,300,0.46719172,300,0.48367027,300,0.49792593,300,0.52124663,300,0.16172268,300,0.16962291,300,0.17751865,300,0.19329508,300,0.20117488,300,0.20904842,300,0.2247744,300
-0.0047519064,1.0192226e-17,0.0024965753,5.3680002e-10,0.067710241,5.368e-09,0.52586974,5.368e-08,0.57141708,7.5152e-08,0.59531,9.6624e-08,0.22548043,4.184e-08,0.27098077,5.0208e-08,0.31594294,5.8576e-08,0.3380976,6.276e-08,0.3813393,7.1128e-08,-0.0046794218,5.3680004e-12,-0.0040270601,5.3680003e-11,0.13999197,1.0736e-08,0.2117256,1.6104e-08,0.28191189,2.1472e-08,0.34791047,2.684e-08,0.40495375,3.2208e-08,0.44945107,3.7576e-08,0.48239251,4.2944e-08,0.50696822,4.8312e-08,0.54084359,5.9048e-08,0.55298201,6.4416e-08,0.56300326,6.9784e-08,0.57860372,8.052e-08,0.58484914,8.5888e-08,0.59036582,9.1256e-08,0.59979648,1.01992e-07,0.23689084,4.3932e-08,0.24827993,4.6024e-08,0.25964448,4.8116e-08,0.28228438,5.23e-08,0.29355015,5.4392e-08,0.30477203,5.6484e-08,0.32705464,6.0668e-08,-0.0047519064,300,0.0024965753,300,0.067710241,300,0.52586974,300,0.57141708,300,0.59531,300,0.22548043,300,0.27098077,300,0.31594294,300,0.3380976,300,0.3813393,300,-0.0046794218,300,-0.0040270601,300,0.13999197,300,0.2117256,300,0.28191189,300,0.34791047,300,0.40495375,300,0.44945107,300,0.48239251,300,0.50696822,300,0.54084359,300,0.55298201,300,0.56300326,300,0.57860372,300,0.58484914,300,0.59036582,300,0.59979648,300,0.23689084,300,0.24827993,300,0.25964448,300,0.28228438,300,0.29355015,300,0.30477203,300,0.32705464,300
-0.0047494581,-1.4610084e-17,0.0086560615,7.4415999e-10,0.12911391,7.4416e-09,0.5820003,7.4416e-08,0.60615812,1.041824e-07,0.62289135,1.339488e-07,0.33074736,5.2208e-08,0.39341673,6.26496e-08,0.44976885,7.30912e-08,0.47437202,7.8312e-08,0.51531044,8.87536e-08,-0.004615403,7.441581e-12,-0.003408905,7.4415989e-11,0.26072505,1.48832e-08,0.37830662,2.23248e-08,0.45782631,2.97664e-08,0.50345103,3.7208e-08,0.53136071,4.46496e-08,0.549908,5.20912e-08,0.56324093,5.95328e-08,0.57355659,6.69744e-08,0.58918759,8.18576e-08,0.5954737,8.92992e-08,0.60108085,9.67408e-08,0.61081063,1.11624e-07,0.61511477,1.190656e-07,0.61912731,1.265072e-07,0.62644029,1.413904e-07,0.34679725,5.48184e-08,0.36262679,5.74288e-08,0.37818578,6.00392e-08,0.40825629,6.526e-08,0.42263791,6.78704e-08,0.43649565,7.04808e-08,0.4624067,7.57016e-08,-0.0047494581,300,0.0086560615,300,0.12911391,300,0.5820003,300,0.60615812,300,0.62289135,300,0.33074736,300,0.39341673,300,0.44976885,300,0.47437202,300,0.51531044,300,-0.004615403,300,-0.003408905,300,0.26072505,300,0.37830662,300,0.45782631,300,0.50345103,300,0.53136071,300,0.549908,300,0.56324093,300,0.57355659,300,0.58918759,300,0.5954737,300,0.60108085,300,0.61081063,300,0.61511477,300,0.61912731,300,0.62644029,300,0.34679725,300,0.36262679,300,0.37818578,300,0.40825629,300,0.42263791,300,0.43649565,300,0.4624067,300
-0.0047465222,-1.4126395e-17,0.018514185,9.92992e-10,0.2262134,9.92992e-09,0.6043818,9.92992e-08,0.62594934,1.3901888e-07,0.64215409,1.7873856e-07,0.46521679,6.46496e-08,0.52135269,7.757952e-08,0.55788198,9.050944e-08,0.57108672,9.69744e-08,0.59087388,1.0990432e-07,-0.0045139108,9.9299187e-12,-0.0024204035,9.9299202e-11,0.41668525,1.985984e-08,0.5007915,2.978976e-08,0.53651969,3.971968e-08,0.55649275,4.96496e-08,0.57030539,5.957952e-08,0.5810284,6.950944e-08,0.58991835,7.943936e-08,0.59759062,8.936928e-08,0.61049615,1.0922912e-07,0.61606905,1.1915904e-07,0.62119638,1.2908896e-07,0.63038256,1.489488e-07,0.63453908,1.5887872e-07,0.6384535,1.6880864e-07,0.6456643,1.8866848e-07,0.48146042,6.788208e-08,0.49618305,7.111456e-08,0.50944627,7.434704e-08,0.53202507,8.0812e-08,0.54159069,8.404448e-08,0.55017198,8.727696e-08,0.564823,9.374192e-08,-0.0047465222,300,0.018514185,300,0.2262134,300,0.6043818,300,0.62594934,300,0.64215409,300,0.46521679,300,0.52135269,300,0.55788198,300,0.57108672,300,0.59087388,300,-0.0045139108,300,-0.0024204035,300,0.41668525,300,0.5007915,300,0.53651969,300,0.55649275,300,0.57030539,300,0.5810284,300,0.58991835,300,0.59759062,300,0.61049615,300,0.61606905,300,0.62119638,300,0.63038256,300,0.63453908,300,0.6384535,300,0.6456643,300,0.48146042,300,0.49618305,300,0.50944627,300,0.53202507,300,0.54159069,300,0.55017198,300,0.564823,300
-0.0047430016,-1.7754566e-17,0.033891421,1.2915904e-09,0.36138293,1.2915904e-08,0.62153419,1.2915904e-07,0.64309021,1.8082266e-07,0.65946102,2.3248627e-07,0.5596659,7.957952e-08,0.58650043,9.5495424e-08,0.6033018,1.1141133e-07,0.60969788,1.1936928e-07,0.62013854,1.3528518e-07,-0.0043566221,1.2915894e-11,-0.00087919346,1.2915905e-10,0.50450765,2.5831808e-08,0.54289597,3.8747712e-08,0.56323949,5.1663616e-08,0.57772998,6.457952e-08,0.58928576,7.7495424e-08,0.59899631,9.0411328e-08,0.60741008,1.0332723e-07,0.61485205,1.1624314e-07,0.62760399,1.4207494e-07,0.63316895,1.5499085e-07,0.63831011,1.6790675e-07,0.64755889,1.9373856e-07,0.65175607,2.0665446e-07,0.65571444,2.1957037e-07,0.66301849,2.4540218e-07,0.56780101,8.3558496e-08,0.57486269,8.7537472e-08,0.58104327,9.1516448e-08,0.59136195,9.94744e-08,0.59573054,1.0345338e-07,0.59968847,1.0743235e-07,0.60662383,1.153903e-07,-0.0047430016,300,0.033891421,300,0.36138293,300,0.62153419,300,0.64309021,300,0.65946102,300,0.5596659,300,0.58650043,300,0.6033018,300,0.60969788,300,0.62013854,300,-0.0043566221,300,-0.00087919346,300,0.50450765,300,0.54289597,300,0.56323949,300,0.57772998,300,0.58928576,300,0.59899631,300,0.60741008,300,0.61485205,300,0.62760399,300,0.63316895,300,0.63831011,300,0.64755889,300,0.65175607,300,0.65571444,300,0.66301849,300,0.56780101,300,0.57486269,300,0.58104327,300,0.59136195,300,0.59573054,300,0.59968847,300,0.60662383,300
-0.0047387808,5.4587855e-18,0.057438223,1.6499085e-09,0.46456707,1.6499085e-08,0.63731264,1.6499085e-07,0.65912485,2.3098719e-07,0.67574854,2.9698353e-07,0.59726213,9.7495424e-08,0.61192058,1.1699451e-07,0.622997,1.3649359e-07,0.62775172,1.4624314e-07,0.63620675,1.6574222e-07,-0.0041168041,1.6499129e-11,0.0014810155,1.6499083e-10,0.53516847,3.299817e-08,0.56176623,4.9497254e-08,0.57970846,6.5996339e-08,0.5935783,8.2495424e-08,0.60496125,9.8994509e-08,0.61464326,1.1549359e-07,0.6230827,1.3199268e-07,0.63057266,1.4849176e-07,0.64344475,1.8148993e-07,0.64907394,1.9798902e-07,0.65427996,2.144881e-07,0.66365785,2.4748627e-07,0.6679187,2.6398536e-07,0.67193993,2.8048444e-07,0.67936716,3.1348261e-07,0.60142748,1.023702e-07,0.60521475,1.0724497e-07,0.60869445,1.1211974e-07,0.61493478,1.2186928e-07,0.61776947,1.2674405e-07,0.62045012,1.3161882e-07,0.62542642,1.4136836e-07,-0.0047387808,300,0.057438223,300,0.46456707,300,0.63731264,300,0.65912485,300,0.67574854,300,0.59726213,300,0.61192058,300,0.622997,300,0.62775172,300,0.63620675,300,-0.0041168041,300,0.0014810155,300,0.53516847,300,0.56176623,300,0.57970846,300,0.5935783,300,0.60496125,300,0.61464326,300,0.6230827,300,0.63057266,300,0.64344475,300,0.64907394,300,0.65427996,300,0.66365785,300,0.6679187,300,0.67193993,300,0.67936716,300,0.60142748,300,0.60521475,300,0.60869445,300,0.61493478,300,0.61776947,300,0.62045012,300,0.62542642,300
-0.0047337213,1.2421795e-17,0.092974702,2.0798902e-09,0.50496087,2.0798902e-08,0.65234205,2.0798902e-07,0.6744739,2.9118462e-07,0.69138988,3.7438023e-07,0.61482259,1.1899451e-07,0.62694323,1.4279341e-07,0.63705375,1.6659231e-07,0.64157304,1.7849176e-07,0.64978832,2.0229066e-07,-0.0037555578,2.0798879e-11,0.0050479572,2.0798903e-10,0.55161284,4.1597804e-08,0.57654353,6.2396705e-08,0.59430258,8.3195607e-08,0.60819837,1.0399451e-07,0.61965206,1.2479341e-07,0.62941686,1.4559231e-07,0.63794207,1.6639121e-07,0.64551769,1.8719012e-07,0.65855683,2.2878792e-07,0.66426685,2.4958682e-07,0.66955184,2.7038572e-07,0.67908234,3.1198353e-07,0.68341698,3.3278243e-07,0.68751047,3.5358133e-07,0.69507794,3.9517913e-07,0.61809867,1.2494423e-07,0.62119619,1.3089396e-07,0.62413825,1.3684369e-07,0.629626,1.4874314e-07,0.63219879,1.5469286e-07,0.63467182,1.6064259e-07,0.63935201,1.7254204e-07,-0.0047337213,300,0.092974702,300,0.50496087,300,0.65234205,300,0.6744739,300,0.69138988,300,0.61482259,300,0.62694323,300,0.63705375,300,0.64157304,300,0.64978832,300,-0.0037555578,300,0.0050479572,300,0.55161284,300,0.57654353,300,0.59430258,300,0.60819837,300,0.61965206,300,0.62941686,300,0.63794207,300,0.64551769,300,0.65855683,300,0.66426685,300,0.66955184,300,0.67908234,300,0.68341698,300,0.68751047,300,0.69507794,300,0.61809867,300,0.62119619,300,0.62413825,300,0.629626,300,0.63219879,300,0.63467182,300,0.63935201,300
-0.0047276576,2.96632e-18,0.14583673,2.5958682e-09,0.52307865,2.5958682e-08,0.66688584,2.5958682e-07,0.6893809,3.6342155e-07,0.70662295,4.6725628e-07,0.62826834,1.4479341e-07,0.64008412,1.7375209e-07,0.65013885,2.0271077e-07,0.654665,2.1719012e-07,0.66292368,2.461488e-07,-0.0032164082,2.5958667e-11,0.010384792,2.5958681e-10,0.56550531,5.1917364e-08,0.59035542,7.7876046e-08,0.60820674,1.0383473e-07,0.62221415,1.2979341e-07,0.63378028,1.5575209e-07,0.64365461,1.8171077e-07,0.65228555,2.0766946e-07,0.65996312,2.3362814e-07,0.67319569,2.855455e-07,0.67899776,3.1150419e-07,0.68437205,3.3746287e-07,0.69407385,3.8938023e-07,0.69849089,4.1533891e-07,0.70266485,4.412976e-07,0.71038804,4.9321496e-07,0.63142489,1.5203308e-07,0.63443757,1.5927275e-07,0.63732008,1.6651242e-07,0.64273976,1.8099176e-07,0.64529577,1.8823143e-07,0.64775987,1.954711e-07,0.65243875,2.0995045e-07,-0.0047276576,300,0.14583673,300,0.52307865,300,0.66688584,300,0.6893809,300,0.70662295,300,0.62826834,300,0.64008412,300,0.65013885,300,0.654665,300,0.66292368,300,-0.0032164082,300,0.010384792,300,0.56550531,300,0.59035542,300,0.60820674,300,0.62221415,300,0.63378028,300,0.64365461,300,0.65228555,300,0.65996312,300,0.67319569,300,0.67899776,300,0.68437205,300,0.69407385,300,0.69849089,300,0.70266485,300,0.71038804,300,0.63142489,300,0.63443757,300,0.63732008,300,0.64273976,300,0.64529577,300,0.64775987,300,0.65243875,300
