Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.036515623,0.16761512,0.036515623,-0.95654411,0.036515623,0.19999997,0.036515623,0.16163682
0.036635742,0.16761769,0.036635742,-0.95654154,0.036635742,0.19999997,0.036635742,0.16157049
0.03675586,0.16762026,0.03675586,-0.95653897,0.03675586,0.19999997,0.03675586,0.16150416
0.036815919,0.16762227,0.036815919,-0.95653696,0.036815919,0.19999997,0.036815919,0.16147113
0.036875978,0.16762429,0.036875978,-0.95653494,0.036875978,0.19999997,0.036875978,0.16143809
0.036996093,0.16762958,0.036996093,-0.95652965,0.036996093,0.19999997,0.036996093,0.16137219
0.037056152,0.16763293,0.037056152,-0.95652631,0.037056152,0.19999997,0.037056152,0.1613393
0.037116211,0.16763678,0.037116211,-0.95652245,0.037116211,0.19999997,0.037116211,0.16130646
0.03717627,0.16764124,0.03717627,-0.95651799,0.03717627,0.19999997,0.03717627,0.16127366
0.037236329,0.16764638,0.037236329,-0.95651285,0.037236329,0.19999997,0.037236329,0.16124091
0.037296388,0.16765233,0.037296388,-0.9565069,0.037296388,0.19999997,0.037296388,0.16120821
0.037356444,0.16765922,0.037356444,-0.95650001,0.037356444,0.19999997,0.037356444,0.16117555
0.037416503,0.16766718,0.037416503,-0.95649205,0.037416503,0.19999997,0.037416503,0.16114294
0.037476562,0.16767639,0.037476562,-0.95648284,0.037476562,0.19999997,0.037476562,0.16111039
0.037536621,0.16768706,0.037536621,-0.95647217,0.037536621,0.19999997,0.037536621,0.16107788
0.03759668,0.1676994,0.03759668,-0.95645983,0.03759668,0.19999997,0.03759668,0.16104543
0.037656739,0.16771369,0.037656739,-0.95644554,0.037656739,0.19999997,0.037656739,0.16101303
0.037716798,0.16773023,0.037716798,-0.956429,0.037716798,0.19999997,0.037716798,0.16098069
0.037776854,0.16774938,0.037776854,-0.95640985,0.037776854,0.19999997,0.037776854,0.16094841
0.037836913,0.16777155,0.037836913,-0.95638768,0.037836913,0.19999997,0.037836913,0.1609162
0.037896972,0.16779721,0.037896972,-0.95636202,0.037896972,0.19999997,0.037896972,0.16088405
0.037957031,0.16782692,0.037957031,-0.95633231,0.037957031,0.19999997,0.037957031,0.16085198
0.03801709,0.16786131,0.03801709,-0.95629792,0.03801709,0.19999997,0.03801709,0.16081998
0.03807715,0.16790111,0.03807715,-0.95625812,0.03807715,0.19999997,0.03807715,0.16078807
0.038137209,0.16794718,0.038137209,-0.95621205,0.038137209,0.19999997,0.038137209,0.16075625
0.038197264,0.1680005,0.038197264,-0.95615874,0.038197264,0.19999997,0.038197264,0.16072452
0.038257323,0.16806219,0.038257323,-0.95609704,0.038257323,0.19999997,0.038257323,0.1606929
0.038317382,0.16813358,0.038317382,-0.95602565,0.038317382,0.19999997,0.038317382,0.1606614
0.038377441,0.16821618,0.038377441,-0.95594305,0.038377441,0.19999997,0.038377441,0.16063004
0.038437501,0.16831172,0.038437501,-0.95584751,0.038437501,0.19999997,0.038437501,0.16059881
0.03849756,0.16842222,0.03849756,-0.95573701,0.03849756,0.19999997,0.03849756,0.16056774
0.038557619,0.16854999,0.038557619,-0.95560924,0.038557619,0.19999997,0.038557619,0.16053686
0.038617674,0.1686977,0.038617674,-0.95546153,0.038617674,0.19999997,0.038617674,0.16050617
0.038677733,0.16886842,0.038677733,-0.95529081,0.038677733,0.19999997,0.038677733,0.1604757
0.038737793,0.16906566,0.038737793,-0.95509357,0.038737793,0.19999997,0.038737793,0.16044548
0.038797852,0.16929346,0.038797852,-0.95486577,0.038797852,0.19999997,0.038797852,0.16041555
0.038857911,0.16955645,0.038857911,-0.95460278,0.038857911,0.19999997,0.038857911,0.16038592
0.03891797,0.16985993,0.03891797,-0.9542993,0.03891797,0.19999997,0.03891797,0.16035666
0.038978029,0.17020992,0.038978029,-0.95394931,0.038978029,0.19999997,0.038978029,0.16032779
0.039038084,0.17061332,0.039038084,-0.95354591,0.039038084,0.19999997,0.039038084,0.16029936
0.039098144,0.17107793,0.039098144,-0.9530813,0.039098144,0.19999997,0.039098144,0.16027144
0.039158203,0.17161261,0.039158203,-0.95254662,0.039158203,0.19999997,0.039158203,0.16024407
0.039218262,0.17222734,0.039218262,-0.95193189,0.039218262,0.19999997,0.039218262,0.16021733
0.039278321,0.17293338,0.039278321,-0.95122585,0.039278321,0.19999997,0.039278321,0.16019129
0.03933838,0.1737433,0.03933838,-0.95041593,0.03933838,0.19999997,0.03933838,0.16016602
0.039398439,0.17467114,0.039398439,-0.94948809,0.039398439,0.19999996,0.039398439,0.1601416
0.039458495,0.17573245,0.039458495,-0.94842678,0.039458495,0.19999996,0.039458495,0.1601181
0.039518554,0.17694438,0.039518554,-0.94721486,0.039518554,0.19999996,0.039518554,0.16009563
0.039578613,0.17832566,0.039578613,-0.94583357,0.039578613,0.19999996,0.039578613,0.16007424
0.039638672,0.17989669,0.039638672,-0.94426254,0.039638672,0.19999996,0.039638672,0.16005402
0.039698731,0.18167944,0.039698731,-0.94247979,0.039698731,0.19999996,0.039698731,0.16003503
0.03975879,0.18369739,0.03975879,-0.94046184,0.03975879,0.19999996,0.03975879,0.16001732
0.039818849,0.18597549,0.039818849,-0.93818374,0.039818849,0.19999996,0.039818849,0.16000091
0.039878905,0.18853987,0.039878905,-0.93561936,0.039878905,0.19999996,0.039878905,0.15998588
0.039938964,0.19141706,0.039938964,-0.93274217,0.039938964,0.19999996,0.039938964,0.15997262
0.039999023,0.19462909,0.039999023,-0.92953014,0.039999023,0.19999996,0.039999023,0.15996346
0.039999999,0.19468399,0.039999999,-0.92947524,0.039999999,0.19999996,0.039999999,0.15996343
0.039999999,0.19468399,0.039999999,-0.92947524,0.039999999,0.19999996,0.039999999,0.15996343
0.040059082,0.19789064,0.040059082,-0.92626859,0.040059082,0.19999996,0.040059082,0.15996235
0.040119141,0.2009775,0.040119141,-0.92318173,0.040119141,0.19999996,0.040119141,0.15996135
0.0401792,0.20391412,0.0401792,-0.92024512,0.0401792,0.19999996,0.0401792,0.15996046
0.04023926,0.2067164,0.04023926,-0.91744283,0.04023926,0.19999996,0.04023926,0.15995967
0.040299315,0.20939753,0.040299315,-0.9147617,0.040299315,0.19999996,0.040299315,0.15995897
0.040359374,0.21196898,0.040359374,-0.91219025,0.040359374,0.19999996,0.040359374,0.15995834
0.040419433,0.21444084,0.040419433,-0.90971839,0.040419433,0.19999996,0.040419433,0.15995776
0.040479492,0.21682201,0.040479492,-0.90733722,0.040479492,0.19999996,0.040479492,0.15995724
0.040539552,0.21912034,0.040539552,-0.90503889,0.040539552,0.19999996,0.040539552,0.15995677
0.040599611,0.22134282,0.040599611,-0.90281641,0.040599611,0.19999996,0.040599611,0.15995633
0.04065967,0.22349564,0.04065967,-0.90066359,0.04065967,0.19999996,0.04065967,0.15995594
0.040719725,0.22558433,0.040719725,-0.8985749,0.040719725,0.19999996,0.040719725,0.15995557
0.040779784,0.22761384,0.040779784,-0.89654539,0.040779784,0.19999996,0.040779784,0.15995523
0.040839843,0.22958864,0.040839843,-0.89457059,0.040839843,0.19999996,0.040839843,0.15995492
0.040899903,0.23151273,0.040899903,-0.8926465,0.040899903,0.19999996,0.040899903,0.15995463
0.040959962,0.23338974,0.040959962,-0.89076949,0.040959962,0.19999996,0.040959962,0.15995436
0.041020021,0.23522297,0.041020021,-0.88893626,0.041020021,0.19999996,0.041020021,0.1599541
0.04108008,0.23701541,0.04108008,-0.88714382,0.04108008,0.19999996,0.04108008,0.15995387
0.041140135,0.23876978,0.041140135,-0.88538945,0.041140135,0.19999996,0.041140135,0.15995365
0.041200195,0.24048859,0.041200195,-0.88367064,0.041200195,0.19999996,0.041200195,0.15995345
0.041260254,0.24217412,0.041260254,-0.88198511,0.041260254,0.19999996,0.041260254,0.15995326
0.041320313,0.24382848,0.041320313,-0.88033076,0.041320313,0.19999996,0.041320313,0.15995308
0.041380372,0.24545358,0.041380372,-0.87870565,0.041380372,0.19999996,0.041380372,0.15995291
0.041440431,0.24705122,0.041440431,-0.87710801,0.041440431,0.19999996,0.041440431,0.15995275
0.041500486,0.24862304,0.041500486,-0.87553619,0.041500486,0.19999996,0.041500486,0.1599526
0.041560546,0.25017057,0.041560546,-0.87398867,0.041560546,0.19999996,0.041560546,0.15995246
0.041620605,0.2516952,0.041620605,-0.87246403,0.041620605,0.19999996,0.041620605,0.15995233
0.041680664,0.25319827,0.041680664,-0.87096096,0.041680664,0.19999996,0.041680664,0.1599522
0.041740723,0.25468098,0.041740723,-0.86947825,0.041740723,0.19999996,0.041740723,0.15995209
0.041800782,0.25614446,0.041800782,-0.86801477,0.041800782,0.19999996,0.041800782,0.15995197
0.041860841,0.25758979,0.041860841,-0.86656944,0.041860841,0.19999996,0.041860841,0.15995187
0.041920897,0.25901793,0.041920897,-0.8651413,0.041920897,0.19999996,0.041920897,0.15995177
0.041980956,0.26042983,0.041980956,-0.8637294,0.041980956,0.19999996,0.041980956,0.15995168
0.042041015,0.26182634,0.042041015,-0.8623329,0.042041015,0.19999996,0.042041015,0.15995159
0.042101074,0.26320826,0.042101074,-0.86095097,0.042101074,0.19999996,0.042101074,0.1599515
0.042161133,0.26457637,0.042161133,-0.85958286,0.042161133,0.19999996,0.042161133,0.15995142
0.042221192,0.26593136,0.042221192,-0.85822787,0.042221192,0.19999996,0.042221192,0.15995135
0.042281251,0.26727392,0.042281251,-0.85688531,0.042281251,0.19999996,0.042281251,0.15995127
0.042341307,0.26860467,0.042341307,-0.85555456,0.042341307,0.19999996,0.042341307,0.15995121
0.042401366,0.2699242,0.042401366,-0.85423503,0.042401366,0.19999996,0.042401366,0.15995114
0.042461425,0.27123307,0.042461425,-0.85292616,0.042461425,0.19999996,0.042461425,0.15995108
0.042521484,0.27253181,0.042521484,-0.85162742,0.042521484,0.19999996,0.042521484,0.15995102
0.042581543,0.27382092,0.042581543,-0.85033831,0.042581543,0.19999996,0.042581543,0.15995096
0.042641602,0.27510085,0.042641602,-0.84905838,0.042641602,0.19999996,0.042641602,0.15995091
0.042701662,0.27637206,0.042701662,-0.84778717,0.042701662,0.19999996,0.042701662,0.15995086
0.042761717,0.27763497,0.042761717,-0.84652426,0.042761717,0.19999996,0.042761717,0.15995081
0.042821776,0.27888996,0.042821776,-0.84526927,0.042821776,0.19999996,0.042821776,0.15995077
0.042881835,0.28013742,0.042881835,-0.84402181,0.042881835,0.19999996,0.042881835,0.15995072
0.042941894,0.2813777,0.042941894,-0.84278153,0.042941894,0.19999996,0.042941894,0.15995068
0.043001954,0.28261114,0.043001954,-0.84154809,0.043001954,0.19999996,0.043001954,0.15995064
0.043062013,0.28383805,0.043062013,-0.84032118,0.043062013,0.19999996,0.043062013,0.1599506
0.043122072,0.28505874,0.043122072,-0.83910049,0.043122072,0.19999996,0.043122072,0.15995057
0.043182127,0.28627349,0.043182127,-0.83788574,0.043182127,0.19999996,0.043182127,0.15995053
0.043242186,0.28748258,0.043242186,-0.83667665,0.043242186,0.19999996,0.043242186,0.1599505
0.043302245,0.28868627,0.043302245,-0.83547296,0.043302245,0.19999996,0.043302245,0.15995047
0.043362305,0.2898848,0.043362305,-0.83427444,0.043362305,0.19999996,0.043362305,0.15995044
0.043422364,0.2910784,0.043422364,-0.83308083,0.043422364,0.19999996,0.043422364,0.15995041
0.043482423,0.2922673,0.043482423,-0.83189193,0.043482423,0.19999996,0.043482423,0.15995038
0.043542482,0.29345171,0.043542482,-0.83070753,0.043542482,0.19999996,0.043542482,0.15995036
0.043602537,0.29463182,0.043602537,-0.82952741,0.043602537,0.19999996,0.043602537,0.15995033
0.043662596,0.29580784,0.043662596,-0.82835139,0.043662596,0.19999996,0.043662596,0.15995031
0.043722656,0.29697995,0.043722656,-0.82717928,0.043722656,0.19999996,0.043722656,0.15995029
0.043782715,0.29814831,0.043782715,-0.82601092,0.043782715,0.19999996,0.043782715,0.15995026
0.043842774,0.29931309,0.043842774,-0.82484614,0.043842774,0.19999996,0.043842774,0.15995024
0.043902833,0.30047445,0.043902833,-0.82368478,0.043902833,0.19999996,0.043902833,0.15995022
0.043962892,0.30163255,0.043962892,-0.82252668,0.043962892,0.19999996,0.043962892,0.1599502
0.044022948,0.30278752,0.044022948,-0.82137172,0.044022948,0.19999996,0.044022948,0.15995019
0.044083007,0.30393949,0.044083007,-0.82021974,0.044083007,0.19999996,0.044083007,0.15995017
0.044143066,0.30508861,0.044143066,-0.81907062,0.044143066,0.19999995,0.044143066,0.15995015
0.044203125,0.30623499,0.044203125,-0.81792424,0.044203125,0.19999995,0.044203125,0.15995014
0.044263184,0.30737876,0.044263184,-0.81678047,0.044263184,0.19999995,0.044263184,0.15995012
0.044323243,0.30852002,0.044323243,-0.81563921,0.044323243,0.19999995,0.044323243,0.15995011
0.044383302,0.30965889,0.044383302,-0.81450034,0.044383302,0.19999995,0.044383302,0.15995009
0.044443358,0.31079547,0.044443358,-0.81336376,0.044443358,0.19999995,0.044443358,0.15995008
0.044503417,0.31192985,0.044503417,-0.81222938,0.044503417,0.19999995,0.044503417,0.15995007
0.044563476,0.31306214,0.044563476,-0.81109709,0.044563476,0.19999995,0.044563476,0.15995005
0.044623535,0.31419241,0.044623535,-0.80996682,0.044623535,0.19999995,0.044623535,0.15995004
0.044683594,0.31532076,0.044683594,-0.80883847,0.044683594,0.19999995,0.044683594,0.15995003
0.044743653,0.31644727,0.044743653,-0.80771196,0.044743653,0.19999995,0.044743653,0.15995002
0.044803713,0.31757202,0.044803713,-0.80658721,0.044803713,0.19999995,0.044803713,0.15995001
0.044863768,0.31869508,0.044863768,-0.80546415,0.044863768,0.19999995,0.044863768,0.15995
0.044923827,0.31981652,0.044923827,-0.80434271,0.044923827,0.19999995,0.044923827,0.15994999
0.044983886,0.32093642,0.044983886,-0.80322281,0.044983886,0.19999995,0.044983886,0.15994998
0.045043945,0.32205484,0.045043945,-0.80210439,0.045043945,0.19999994,0.045043945,0.15994997
0.045104004,0.32317183,0.045104004,-0.8009874,0.045104004,0.19999994,0.045104004,0.15994997
0.045164064,0.32428747,0.045164064,-0.79987176,0.045164064,0.19999994,0.045164064,0.15994996
0.045224123,0.32540181,0.045224123,-0.79875742,0.045224123,0.19999994,0.045224123,0.15994995
0.045284178,0.3265149,0.045284178,-0.79764433,0.045284178,0.19999994,0.045284178,0.15994994
0.045344237,0.32762679,0.045344237,-0.79653244,0.045344237,0.19999994,0.045344237,0.15994994
0.045404296,0.32873754,0.045404296,-0.79542169,0.045404296,0.19999994,0.045404296,0.15994993
0.045464355,0.3298472,0.045464355,-0.79431203,0.045464355,0.19999994,0.045464355,0.15994992
0.045524415,0.33095581,0.045524415,-0.79320343,0.045524415,0.19999994,0.045524415,0.15994992
0.045584474,0.33206341,0.045584474,-0.79209582,0.045584474,0.19999993,0.045584474,0.15994991
0.045644533,0.33317004,0.045644533,-0.79098919,0.045644533,0.19999993,0.045644533,0.15994991
0.045704588,0.33427576,0.045704588,-0.78988347,0.045704588,0.19999993,0.045704588,0.1599499
0.045764647,0.33538059,0.045764647,-0.78877864,0.045764647,0.19999993,0.045764647,0.15994989
0.045824707,0.33648457,0.045824707,-0.78767466,0.045824707,0.19999993,0.045824707,0.15994989
0.045884766,0.33758774,0.045884766,-0.78657149,0.045884766,0.19999993,0.045884766,0.15994989
0.045944825,0.33869013,0.045944825,-0.7854691,0.045944825,0.19999993,0.045944825,0.15994988
0.046004884,0.33979178,0.046004884,-0.78436745,0.046004884,0.19999992,0.046004884,0.15994988
0.046064943,0.34089271,0.046064943,-0.78326652,0.046064943,0.19999992,0.046064943,0.15994987
0.046124998,0.34199296,0.046124998,-0.78216627,0.046124998,0.19999992,0.046124998,0.15994987
0.046185058,0.34309255,0.046185058,-0.78106668,0.046185058,0.19999992,0.046185058,0.15994986
0.046245117,0.34419151,0.046245117,-0.77996772,0.046245117,0.19999992,0.046245117,0.15994986
0.046305176,0.34528987,0.046305176,-0.77886936,0.046305176,0.19999991,0.046305176,0.15994986
0.046365235,0.34638766,0.046365235,-0.77777158,0.046365235,0.19999991,0.046365235,0.15994985
0.046425294,0.34748488,0.046425294,-0.77667435,0.046425294,0.19999991,0.046425294,0.15994985
0.046485353,0.34858158,0.046485353,-0.77557765,0.046485353,0.19999991,0.046485353,0.15994985
0.046545409,0.34967777,0.046545409,-0.77448146,0.046545409,0.1999999,0.046545409,0.15994984
0.046605468,0.35077347,0.046605468,-0.77338576,0.046605468,0.1999999,0.046605468,0.15994984
0.046665527,0.35186871,0.046665527,-0.77229052,0.046665527,0.1999999,0.046665527,0.15994984
0.046725586,0.3529635,0.046725586,-0.77119573,0.046725586,0.1999999,0.046725586,0.15994984
0.046785645,0.35405785,0.046785645,-0.77010138,0.046785645,0.19999989,0.046785645,0.15994983
0.046845704,0.3551518,0.046845704,-0.76900743,0.046845704,0.19999989,0.046845704,0.15994983
0.046905763,0.35624535,0.046905763,-0.76791388,0.046905763,0.19999989,0.046905763,0.15994983
0.046965819,0.35733853,0.046965819,-0.7668207,0.046965819,0.19999988,0.046965819,0.15994983
0.047025878,0.35843134,0.047025878,-0.76572789,0.047025878,0.19999988,0.047025878,0.15994982
0.047085937,0.3595238,0.047085937,-0.76463543,0.047085937,0.19999988,0.047085937,0.15994982
0.047145996,0.36061593,0.047145996,-0.7635433,0.047145996,0.19999987,0.047145996,0.15994982
0.047206055,0.36170774,0.047206055,-0.76245149,0.047206055,0.19999987,0.047206055,0.15994982
0.047266115,0.36279925,0.047266115,-0.76135998,0.047266115,0.19999986,0.047266115,0.15994982
0.047326174,0.36389046,0.047326174,-0.76026877,0.047326174,0.19999986,0.047326174,0.15994982
0.047386229,0.36498139,0.047386229,-0.75917784,0.047386229,0.19999985,0.047386229,0.15994981
0.047446288,0.36607206,0.047446288,-0.75808718,0.047446288,0.19999985,0.047446288,0.15994981
0.047506347,0.36716246,0.047506347,-0.75699677,0.047506347,0.19999984,0.047506347,0.15994981
0.047566406,0.36825261,0.047566406,-0.75590662,0.047566406,0.19999984,0.047566406,0.15994981
0.047626466,0.36934253,0.047626466,-0.7548167,0.047626466,0.19999983,0.047626466,0.15994981
0.047686525,0.37043222,0.047686525,-0.75372701,0.047686525,0.19999983,0.047686525,0.15994981
0.047746584,0.37152169,0.047746584,-0.75263754,0.047746584,0.19999982,0.047746584,0.15994981
0.047806639,0.37261095,0.047806639,-0.75154828,0.047806639,0.19999982,0.047806639,0.1599498
0.047866698,0.37370001,0.047866698,-0.75045922,0.047866698,0.19999981,0.047866698,0.1599498
0.047926757,0.37478888,0.047926757,-0.74937035,0.047926757,0.1999998,0.047926757,0.1599498
0.047986817,0.37587757,0.047986817,-0.74828166,0.047986817,0.1999998,0.047986817,0.1599498
0.048046876,0.37696607,0.048046876,-0.74719316,0.048046876,0.19999979,0.048046876,0.1599498
0.048106935,0.37805441,0.048106935,-0.74610482,0.048106935,0.19999978,0.048106935,0.1599498
0.048166994,0.37914259,0.048166994,-0.74501664,0.048166994,0.19999977,0.048166994,0.1599498
0.048227049,0.38023061,0.048227049,-0.74392862,0.048227049,0.19999976,0.048227049,0.1599498
0.048287109,0.38131848,0.048287109,-0.74284076,0.048287109,0.19999976,0.048287109,0.1599498
0.048347168,0.3824062,0.048347168,-0.74175303,0.048347168,0.19999975,0.048347168,0.1599498
0.048407227,0.38349379,0.048407227,-0.74066544,0.048407227,0.19999974,0.048407227,0.15994979
0.048467286,0.38458125,0.048467286,-0.73957798,0.048467286,0.19999973,0.048467286,0.15994979
0.048527345,0.38566858,0.048527345,-0.73849065,0.048527345,0.19999972,0.048527345,0.15994979
0.048587404,0.38675579,0.048587404,-0.73740344,0.048587404,0.19999971,0.048587404,0.15994979
0.04864746,0.38784288,0.04864746,-0.73631635,0.04864746,0.19999969,0.04864746,0.15994979
0.048707519,0.38892986,0.048707519,-0.73522937,0.048707519,0.19999968,0.048707519,0.15994979
0.048767578,0.39001674,0.048767578,-0.73414249,0.048767578,0.19999967,0.048767578,0.15994979
0.048827637,0.39110351,0.048827637,-0.73305572,0.048827637,0.19999966,0.048827637,0.15994979
0.048887696,0.39219019,0.048887696,-0.73196905,0.048887696,0.19999964,0.048887696,0.15994979
0.048947755,0.39327677,0.048947755,-0.73088247,0.048947755,0.19999963,0.048947755,0.15994979
0.049007811,0.39436326,0.049007811,-0.72979597,0.049007811,0.19999962,0.049007811,0.15994979
0.04906787,0.39544966,0.04906787,-0.72870957,0.04906787,0.1999996,0.04906787,0.15994979
0.049127929,0.39653598,0.049127929,-0.72762325,0.049127929,0.19999959,0.049127929,0.15994979
0.049187988,0.39762222,0.049187988,-0.72653701,0.049187988,0.19999957,0.049187988,0.15994979
0.049248047,0.39870839,0.049248047,-0.72545084,0.049248047,0.19999955,0.049248047,0.15994979
0.049308106,0.39979448,0.049308106,-0.72436475,0.049308106,0.19999953,0.049308106,0.15994979
0.049368165,0.4008805,0.049368165,-0.72327873,0.049368165,0.19999952,0.049368165,0.15994979
0.049428221,0.40196645,0.049428221,-0.72219278,0.049428221,0.1999995,0.049428221,0.15994978
0.04948828,0.40305234,0.04948828,-0.72110689,0.04948828,0.19999948,0.04948828,0.15994978
0.049548339,0.40413817,0.049548339,-0.72002106,0.049548339,0.19999945,0.049548339,0.15994978
0.049608398,0.40522394,0.049608398,-0.71893529,0.049608398,0.19999943,0.049608398,0.15994978
0.049668457,0.40630965,0.049668457,-0.71784958,0.049668457,0.19999941,0.049668457,0.15994978
0.049728516,0.40739531,0.049728516,-0.71676392,0.049728516,0.19999939,0.049728516,0.15994978
0.049788576,0.40848091,0.049788576,-0.71567832,0.049788576,0.19999936,0.049788576,0.15994978
0.049848631,0.40956647,0.049848631,-0.71459276,0.049848631,0.19999934,0.049848631,0.15994978
0.04990869,0.41065198,0.04990869,-0.71350725,0.04990869,0.19999931,0.04990869,0.15994978
0.049968749,0.41173744,0.049968749,-0.71242179,0.049968749,0.19999928,0.049968749,0.15994978
0.050028808,0.41282285,0.050028808,-0.71133638,0.050028808,0.19999925,0.050028808,0.15994978
0.050088868,0.41390823,0.050088868,-0.710251,0.050088868,0.19999922,0.050088868,0.15994978
0.050148927,0.41499356,0.050148927,-0.70916567,0.050148927,0.19999919,0.050148927,0.15994978
0.050208986,0.41607886,0.050208986,-0.70808037,0.050208986,0.19999915,0.050208986,0.15994978
0.050269041,0.41716411,0.050269041,-0.70699512,0.050269041,0.19999912,0.050269041,0.15994978
0.0503291,0.41824933,0.0503291,-0.7059099,0.0503291,0.19999908,0.0503291,0.15994978
0.050389159,0.41933452,0.050389159,-0.70482471,0.050389159,0.19999904,0.050389159,0.15994978
0.050449219,0.42041968,0.050449219,-0.70373956,0.050449219,0.19999901,0.050449219,0.15994978
0.050509278,0.4215048,0.050509278,-0.70265443,0.050509278,0.19999896,0.050509278,0.15994978
0.050569337,0.42258989,0.050569337,-0.70156934,0.050569337,0.19999892,0.050569337,0.15994978
0.050629396,0.42367495,0.050629396,-0.70048428,0.050629396,0.19999888,0.050629396,0.15994978
0.050689451,0.42475999,0.050689451,-0.69939924,0.050689451,0.19999883,0.050689451,0.15994978
0.050749511,0.425845,0.050749511,-0.69831423,0.050749511,0.19999878,0.050749511,0.15994978
0.05080957,0.42692998,0.05080957,-0.69722925,0.05080957,0.19999873,0.05080957,0.15994978
0.050869629,0.42801494,0.050869629,-0.69614429,0.050869629,0.19999868,0.050869629,0.15994978
0.050929688,0.42909987,0.050929688,-0.69505936,0.050929688,0.19999862,0.050929688,0.15994978
0.050989747,0.43018479,0.050989747,-0.69397444,0.050989747,0.19999856,0.050989747,0.15994978
0.051049806,0.43126968,0.051049806,-0.69288955,0.051049806,0.1999985,0.051049806,0.15994978
0.051109862,0.43235455,0.051109862,-0.69180468,0.051109862,0.19999844,0.051109862,0.15994978
0.051169921,0.4334394,0.051169921,-0.69071983,0.051169921,0.19999837,0.051169921,0.15994978
0.05122998,0.43452423,0.05122998,-0.689635,0.05122998,0.19999831,0.05122998,0.15994978
0.051290039,0.43560904,0.051290039,-0.68855019,0.051290039,0.19999823,0.051290039,0.15994978
0.051350098,0.43669384,0.051350098,-0.68746539,0.051350098,0.19999816,0.051350098,0.15994978
0.051410157,0.43777861,0.051410157,-0.68638062,0.051410157,0.19999808,0.051410157,0.15994978
0.051470216,0.43886338,0.051470216,-0.68529585,0.051470216,0.199998,0.051470216,0.15994978
0.051530272,0.43994812,0.051530272,-0.68421111,0.051530272,0.19999792,0.051530272,0.15994978
0.051590331,0.44103286,0.051590331,-0.68312638,0.051590331,0.19999783,0.051590331,0.15994978
0.05165039,0.44211757,0.05165039,-0.68204166,0.05165039,0.19999774,0.05165039,0.15994978
0.051710449,0.44320228,0.051710449,-0.68095695,0.051710449,0.19999764,0.051710449,0.15994978
0.051770508,0.44428697,0.051770508,-0.67987226,0.051770508,0.19999754,0.051770508,0.15994978
0.051830567,0.44537165,0.051830567,-0.67878758,0.051830567,0.19999744,0.051830567,0.15994978
0.051890627,0.44645631,0.051890627,-0.67770292,0.051890627,0.19999733,0.051890627,0.15994978
0.051950682,0.44754097,0.051950682,-0.67661826,0.051950682,0.19999722,0.051950682,0.15994978
0.052010741,0.44862561,0.052010741,-0.67553362,0.052010741,0.1999971,0.052010741,0.15994978
