Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.037884764,-9.3942634,0.037884764,-10.518423,0.037884764,-9.3648594,0.037884764,-9.3383015
0.037924893,-9.3932327,0.037924893,-10.517392,0.037924893,-9.3640975,0.037924893,-9.3365859
0.037964355,-9.3922192,0.037964355,-10.516378,0.037964355,-9.3633482,0.037964355,-9.3348989
0.038004484,-9.3911256,0.038004484,-10.515285,0.038004484,-9.362569,0.038004484,-9.3330886
0.038043946,-9.3900503,0.038043946,-10.514209,0.038043946,-9.3618028,0.038043946,-9.3313084
0.038084075,-9.3888836,0.038084075,-10.513043,0.038084075,-9.361003,0.038084075,-9.3293936
0.038123537,-9.3877363,0.038123537,-10.511895,0.038123537,-9.3602164,0.038123537,-9.3275107
0.038163666,-9.3864847,0.038163666,-10.510644,0.038163666,-9.3593918,0.038163666,-9.3254805
0.038203124,-9.385254,0.038203124,-10.509413,0.038203124,-9.3585809,0.038203124,-9.3234841
0.038243253,-9.3839045,0.038243253,-10.508064,0.038243253,-9.3577266,0.038243253,-9.3213267
0.038282715,-9.3825774,0.038282715,-10.506737,0.038282715,-9.3568865,0.038282715,-9.3192051
0.038322844,-9.3811151,0.038322844,-10.505274,0.038322844,-9.3559964,0.038322844,-9.3169075
0.038362306,-9.379677,0.038362306,-10.503836,0.038362306,-9.3551211,0.038362306,-9.314648
0.038402434,-9.3780856,0.038402434,-10.502245,0.038402434,-9.3541879,0.038402434,-9.3121962
0.038441893,-9.3765206,0.038441893,-10.50068,0.038441893,-9.3532702,0.038441893,-9.3097851
0.038482022,-9.374782,0.038482022,-10.498941,0.038482022,-9.352285,0.038482022,-9.3071639
0.038521484,-9.3730723,0.038521484,-10.497232,0.038521484,-9.3513162,0.038521484,-9.3045863
0.038561612,-9.3711672,0.038561612,-10.495326,0.038561612,-9.3502681,0.038561612,-9.3017798
0.038601074,-9.3692937,0.038601074,-10.493453,0.038601074,-9.3492374,0.038601074,-9.2990199
0.038641203,-9.3672011,0.038641203,-10.49136,0.038641203,-9.3481131,0.038641203,-9.2960109
0.038680665,-9.3651433,0.038680665,-10.489303,0.038680665,-9.3470075,0.038680665,-9.293052
0.038720794,-9.3628414,0.038720794,-10.487001,0.038720794,-9.3457908,0.038720794,-9.2898229
0.038760252,-9.3605777,0.038760252,-10.484737,0.038760252,-9.3445944,0.038760252,-9.2866475
0.038800381,-9.3580436,0.038800381,-10.482203,0.038800381,-9.3432657,0.038800381,-9.2831799
0.038839843,-9.3555517,0.038839843,-10.479711,0.038839843,-9.3419591,0.038839843,-9.2797699
0.038879972,-9.3527624,0.038879972,-10.476922,0.038879972,-9.3404947,0.038879972,-9.2760449
0.038919434,-9.3500195,0.038919434,-10.474179,0.038919434,-9.3390546,0.038919434,-9.2723819
0.038959563,-9.3469519,0.038959563,-10.471111,0.038959563,-9.3374259,0.038959563,-9.2683805
0.038999025,-9.3439353,0.038999025,-10.468094,0.038999025,-9.3358243,0.038999025,-9.2644456
0.039039154,-9.3405668,0.039039154,-10.464726,0.039039154,-9.3339977,0.039039154,-9.2601483
0.039078612,-9.3372543,0.039078612,-10.461414,0.039078612,-9.3322015,0.039078612,-9.2559224
0.039118741,-9.3335635,0.039118741,-10.457723,0.039118741,-9.3301382,0.039118741,-9.2513095
0.039158203,-9.329934,0.039158203,-10.454093,0.039158203,-9.3281091,0.039158203,-9.2467732
0.039198332,-9.3259007,0.039198332,-10.45006,0.039198332,-9.325765,0.039198332,-9.2418239
0.039237794,-9.3219343,0.039237794,-10.446094,0.039237794,-9.3234598,0.039237794,-9.2369569
0.039277922,-9.31754,0.039277922,-10.441699,0.039277922,-9.3207871,0.039277922,-9.2316484
0.039317384,-9.3132188,0.039317384,-10.437378,0.039317384,-9.3181588,0.039317384,-9.2264282
0.039357513,-9.3084471,0.039357513,-10.432606,0.039357513,-9.3151079,0.039357513,-9.220733
0.039396971,-9.3037547,0.039396971,-10.427914,0.039396971,-9.3121076,0.039396971,-9.2151326
0.0394371,-9.2985912,0.0394371,-10.42275,0.0394371,-9.3086298,0.0394371,-9.2090133
0.039476562,-9.2935135,0.039476562,-10.417673,0.039476562,-9.3052099,0.039476562,-9.2029958
0.039516691,-9.2879458,0.039516691,-10.412105,0.039516691,-9.3012612,0.039516691,-9.1963939
0.039556153,-9.2824706,0.039556153,-10.40663,0.039556153,-9.2973782,0.039556153,-9.1899018
0.039596282,-9.2764882,0.039596282,-10.400647,0.039596282,-9.2929225,0.039596282,-9.1827131
0.039635744,-9.2706052,0.039635744,-10.394764,0.039635744,-9.2885409,0.039635744,-9.1756439
0.039675873,-9.2641994,0.039675873,-10.388359,0.039675873,-9.2835523,0.039675873,-9.1676572
0.039715331,-9.2579,0.039715331,-10.382059,0.039715331,-9.2786466,0.039715331,-9.1598033
0.03975546,-9.2510635,0.03975546,-10.375223,0.03975546,-9.2731101,0.03975546,-9.1505197
0.039794922,-9.2443405,0.039794922,-10.3685,0.039794922,-9.2676655,0.039794922,-9.1413904
0.039835051,-9.2370673,0.039835051,-10.361227,0.039835051,-9.2615759,0.039835051,-9.1292706
0.039874513,-9.2299149,0.039874513,-10.354074,0.039874513,-9.2555876,0.039874513,-9.1173522
0.039914642,-9.2221999,0.039914642,-10.346359,0.039914642,-9.2489475,0.039914642,-9.0912794
0.0399541,-9.2146132,0.0399541,-10.338772,0.0399541,-9.2424178,0.0399541,-9.0656398
